model,point_idx,eps,delta,result,pred_class,ambiguous,solve_time_s,total_time_s,counterexample
20251030_112605_wide_net_weights.json,0,0.05,0.1,sat,0,2,0.024502992630004883,0.03457903861999512,"[-0.6159554888915932, 0.6374643070774879]"
20251030_112605_wide_net_weights.json,0,0.1,0.0,sat,0,3,0.10272407531738281,0.11280012130737305,"[-0.5281970200286533, 0.587464307077488]"
20251030_112605_wide_net_weights.json,0,0.1,0.1,sat,0,3,0.05871105194091797,0.06893110275268555,"[-0.5590409274987037, 0.587464307077488]"
20251030_112605_wide_net_weights.json,0,0.2,0.0,sat,0,6,0.19370508193969727,0.2041611671447754,"[-0.7659554888915934, 0.638658812127374]"
20251030_112605_wide_net_weights.json,0,0.2,0.1,sat,0,6,0.047718048095703125,0.058302879333496094,"[-0.7659554888915934, 0.6418996284548013]"
20251030_112605_wide_net_weights.json,1,0.02,0.0,sat,1,0,0.022283077239990234,0.032258033752441406,"[1.052421921894646, 0.07024890242110494]"
20251030_112605_wide_net_weights.json,1,0.02,0.1,sat,1,0,0.022194862365722656,0.032227277755737305,"[1.052421921894646, 0.058201038751573723]"
20251030_112605_wide_net_weights.json,1,0.05,0.0,sat,1,2,0.007272005081176758,0.017408132553100586,"[1.022421921894646, 0.02677218215151128]"
20251030_112605_wide_net_weights.json,1,0.05,0.1,sat,1,2,0.021172046661376953,0.03129911422729492,"[1.0224219218946462, 0.12677218215151043]"
20251030_112605_wide_net_weights.json,1,0.1,0.0,sat,1,3,0.012089967727661133,0.022171974182128906,"[0.9724219218946464, 0.17677218215151042]"
20251030_112605_wide_net_weights.json,1,0.1,0.1,sat,1,3,0.016849040985107422,0.027116060256958008,"[0.972421921894646, -0.023227817848489565]"
20251030_112605_wide_net_weights.json,1,0.2,0.0,sat,1,5,0.025291919708251953,0.035447120666503906,"[1.1080356269676654, 0.27677218215151045]"
20251030_112605_wide_net_weights.json,1,0.2,0.1,sat,1,5,0.4174337387084961,0.42780065536499023,"[0.8724219218946464, 0.27677218215151045]"
20251030_112605_wide_net_weights.json,2,0.02,0.0,unsat,1,1,0.017251968383789062,0.027724027633666992,
20251030_112605_wide_net_weights.json,2,0.02,0.1,sat,1,1,0.018522262573242188,0.028524160385131836,"[0.046088571225062144, -0.4679140414600944]"
20251030_112605_wide_net_weights.json,2,0.05,0.0,sat,1,1,0.008810997009277344,0.01901102066040039,"[0.045200963960080734, -0.43791404146009444]"
20251030_112605_wide_net_weights.json,2,0.05,0.1,sat,1,1,0.008936882019042969,0.019440174102783203,"[0.03857215609148702, -0.43791404146009444]"
20251030_112605_wide_net_weights.json,2,0.1,0.0,sat,1,3,0.04131317138671875,0.05150485038757324,"[0.12720376187669652, -0.5879140414600944]"
20251030_112605_wide_net_weights.json,2,0.1,0.1,sat,1,3,0.03797292709350586,0.0482940673828125,"[0.12720376187669652, -0.461920737040257]"
20251030_112605_wide_net_weights.json,2,0.2,0.0,sat,1,4,0.01311492919921875,0.02321910858154297,"[0.08509216724223377, -0.2879140414600944]"
20251030_112605_wide_net_weights.json,2,0.2,0.1,sat,1,4,0.07974386215209961,0.08995890617370605,"[0.13785343990294002, -0.5059256078703626]"
20251030_112605_wide_net_weights.json,3,0.02,0.0,unsat,0,1,0.00730586051940918,0.017309904098510742,
20251030_112605_wide_net_weights.json,3,0.02,0.1,unsat,0,1,0.0076563358306884766,0.017744779586791992,
20251030_112605_wide_net_weights.json,3,0.05,0.0,sat,0,3,0.1117861270904541,0.12199020385742188,"[-0.213432720395327, 0.5388688827722543]"
20251030_112605_wide_net_weights.json,3,0.05,0.1,sat,0,3,0.10942983627319336,0.11997008323669434,"[-0.213432720395327, 0.5591565904214267]"
20251030_112605_wide_net_weights.json,3,0.1,0.0,sat,0,4,0.11004424095153809,0.12050414085388184,"[-0.26343272039532706, 0.4998112762373618]"
20251030_112605_wide_net_weights.json,3,0.1,0.1,sat,0,4,0.11284494400024414,0.12317585945129395,"[-0.18712391600614997, 0.4795409308476426]"
20251030_112605_wide_net_weights.json,3,0.2,0.0,sat,0,7,0.1420879364013672,0.15259385108947754,"[-0.2282321852421872, 0.5836549983893717]"
20251030_112605_wide_net_weights.json,3,0.2,0.1,sat,0,7,0.19948410987854004,0.2099599838256836,"[-0.36343272039532704, 0.5758013392801868]"
20251030_112605_wide_net_weights.json,4,0.02,0.0,unsat,1,1,0.008546113967895508,0.018558979034423828,
20251030_112605_wide_net_weights.json,4,0.02,0.1,unsat,1,1,0.008581876754760742,0.01874518394470215,
20251030_112605_wide_net_weights.json,4,0.05,0.0,unsat,1,2,0.033963918685913086,0.0441899299621582,
20251030_112605_wide_net_weights.json,4,0.05,0.1,unsat,1,2,0.0385279655456543,0.04851675033569336,
20251030_112605_wide_net_weights.json,4,0.1,0.0,sat,1,4,0.0793159008026123,0.0897362232208252,"[0.6646585928353059, -0.77639684729544]"
20251030_112605_wide_net_weights.json,4,0.1,0.1,sat,1,4,0.09521293640136719,0.10582399368286133,"[0.7211513565709937, -0.77639684729544]"
20251030_112605_wide_net_weights.json,4,0.2,0.0,sat,1,5,0.15703082084655762,0.16828179359436035,"[0.7269474996594045, -0.67639684729544]"
20251030_112605_wide_net_weights.json,4,0.2,0.1,sat,1,5,0.19329094886779785,0.20362114906311035,"[0.7434457137724487, -0.7854362910671657]"
20251030_112605_wide_net_weights.json,5,0.02,0.0,unsat,1,1,0.008769035339355469,0.018770933151245117,
20251030_112605_wide_net_weights.json,5,0.02,0.1,unsat,1,1,0.008756875991821289,0.01915717124938965,
20251030_112605_wide_net_weights.json,5,0.05,0.0,unsat,1,3,0.14078402519226074,0.15088415145874023,
20251030_112605_wide_net_weights.json,5,0.05,0.1,unsat,1,3,0.035600900650024414,0.04554414749145508,
20251030_112605_wide_net_weights.json,5,0.1,0.0,sat,1,4,0.07119107246398926,0.08156991004943848,"[0.118850774159105, -0.6997715222490899]"
20251030_112605_wide_net_weights.json,5,0.1,0.1,sat,1,4,0.13863086700439453,0.14917469024658203,"[0.10266063922166711, -0.693708121448716]"
20251030_112605_wide_net_weights.json,5,0.2,0.0,sat,1,4,0.04903101921081543,0.059149980545043945,"[0.118850774159105, -0.6997715222490899]"
20251030_112605_wide_net_weights.json,5,0.2,0.1,sat,1,4,0.047395944595336914,0.05769968032836914,"[0.2001047106919076, -0.6112183607822521]"
20251030_112605_wide_net_weights.json,6,0.02,0.0,unsat,1,0,0.005297183990478516,0.01522684097290039,
20251030_112605_wide_net_weights.json,6,0.02,0.1,unsat,1,0,0.005297183990478516,0.015340805053710938,
20251030_112605_wide_net_weights.json,6,0.05,0.0,unsat,1,1,0.005160331726074219,0.015224218368530273,
20251030_112605_wide_net_weights.json,6,0.05,0.1,unsat,1,1,0.0050008296966552734,0.015117168426513672,
20251030_112605_wide_net_weights.json,6,0.1,0.0,sat,1,1,0.03215909004211426,0.04268789291381836,"[0.027889935887316114, -0.36882115170429375]"
20251030_112605_wide_net_weights.json,6,0.1,0.1,sat,1,1,0.005299091339111328,0.015895843505859375,"[0.0, -0.2649071142054459]"
20251030_112605_wide_net_weights.json,6,0.2,0.0,sat,1,3,0.02999114990234375,0.040486812591552734,"[0.12788993588731612, -0.5649071142054458]"
20251030_112605_wide_net_weights.json,6,0.2,0.1,sat,1,3,0.03529095649719238,0.045649051666259766,"[0.12788993588731612, -0.46475603390368164]"
20251030_112605_wide_net_weights.json,7,0.02,0.0,unsat,1,1,0.008919000625610352,0.019179105758666992,
20251030_112605_wide_net_weights.json,7,0.02,0.1,unsat,1,1,0.009038925170898438,0.01914072036743164,
20251030_112605_wide_net_weights.json,7,0.05,0.0,unsat,1,1,0.007678031921386719,0.018216848373413086,
20251030_112605_wide_net_weights.json,7,0.05,0.1,unsat,1,1,0.007927894592285156,0.018028974533081055,
20251030_112605_wide_net_weights.json,7,0.1,0.0,unsat,1,2,0.008097171783447266,0.017978906631469727,
20251030_112605_wide_net_weights.json,7,0.1,0.1,unsat,1,2,0.007801055908203125,0.017743825912475586,
20251030_112605_wide_net_weights.json,7,0.2,0.0,sat,1,4,0.13948988914489746,0.14973187446594238,"[0.1400833327175331, -0.651598211281385]"
20251030_112605_wide_net_weights.json,7,0.2,0.1,sat,1,4,0.07046198844909668,0.08284187316894531,"[0.10027994110893822, -0.6842061258680254]"
20251030_112605_wide_net_weights.json,8,0.02,0.0,unsat,1,1,0.031222820281982422,0.04537606239318848,
20251030_112605_wide_net_weights.json,8,0.02,0.1,unsat,1,1,0.03063178062438965,0.04203915596008301,
20251030_112605_wide_net_weights.json,8,0.05,0.0,unsat,1,3,0.11855196952819824,0.13106703758239746,
20251030_112605_wide_net_weights.json,8,0.05,0.1,unsat,1,3,0.1713411808013916,0.18212890625,
20251030_112605_wide_net_weights.json,8,0.1,0.0,unsat,1,7,0.5146591663360596,0.5276899337768555,
20251030_112605_wide_net_weights.json,8,0.1,0.1,unsat,1,7,0.29547595977783203,0.3061940670013428,
20251030_112605_wide_net_weights.json,8,0.2,0.0,sat,1,8,0.08091187477111816,0.09145188331604004,"[-0.7456144186885865, 0.7181776619086224]"
20251030_112605_wide_net_weights.json,8,0.2,0.1,sat,1,8,0.7245650291442871,0.7350268363952637,"[-0.4945755148555235, 0.6359786116586789]"
20251030_112605_wide_net_weights.json,9,0.02,0.0,unsat,1,0,0.005281686782836914,0.015649080276489258,
20251030_112605_wide_net_weights.json,9,0.02,0.1,unsat,1,0,0.005143880844116211,0.015005826950073242,
20251030_112605_wide_net_weights.json,9,0.05,0.0,unsat,1,0,0.004580020904541016,0.014937162399291992,
20251030_112605_wide_net_weights.json,9,0.05,0.1,unsat,1,0,0.004576683044433594,0.014791727066040039,
20251030_112605_wide_net_weights.json,9,0.1,0.0,unsat,1,1,0.004270076751708984,0.014579057693481445,
20251030_112605_wide_net_weights.json,9,0.1,0.1,unsat,1,1,0.0045011043548583984,0.014582157135009766,
20251030_112605_wide_net_weights.json,9,0.2,0.0,sat,1,2,0.005581855773925781,0.015855073928833008,"[0.0, -0.006980907518359697]"
20251030_112605_wide_net_weights.json,9,0.2,0.1,sat,1,2,0.04649615287780762,0.05686616897583008,"[0.045765830245682426, -0.12541613537411428]"
